Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.3, 0.6]",123,77.0,6.3948,0.704,1.1064,4.7579
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,20.0,7.0349,0.8709,1.0766,5.9887
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,30.0,6.9426,0.8536,1.1724,5.5611
Transformer,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,50.0,6.9702,0.8744,1.0725,5.287
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,123,20.0,7.1095,0.8681,1.0544,5.7843
Transformer,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,16.0,7.3109,0.8623,1.1776,6.1628
Transformer,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,22.0,7.3795,0.8596,1.1909,6.047
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,42,39.0,8.0227,0.7623,1.2235,6.4709
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,28.0,7.0356,0.8681,1.055,5.6718
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.6, 0.2]",42,48.0,6.5712,0.8535,1.1988,5.4148
Transformer,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,44.0,6.7933,0.8709,1.0893,5.711
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,50.0,6.7719,0.8243,1.1314,5.6639
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,42,27.0,8.7576,0.5728,1.4728,6.1404
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,31.0,7.2432,0.864,1.0764,5.5239
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,123,49.0,6.7823,0.8721,1.0168,5.4158
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,39.0,6.7789,0.8498,1.2351,5.4095
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.4, 0.4]",123,27.0,7.1819,0.8074,1.1149,5.5027
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,123,9.0,9.943,0.4102,1.2915,7.1823
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,123,28.0,7.1825,0.8634,1.0436,6.1505
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,42,32.0,8.7853,0.6019,1.448,6.5693
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,123,42.0,6.6766,0.8628,1.095,5.4586
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,123,20.0,9.2129,0.624,1.1917,7.1443
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.4, 0.1]",42,36.0,6.8477,0.8581,1.1812,5.7689
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.4, 0.4]",42,48.0,6.7306,0.8498,1.2131,5.531
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,123,21.0,7.1131,0.8614,1.1008,5.8889
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,2025,19.0,14.0519,0.1207,1.4186,9.1579
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,42,27.0,7.8008,0.7034,1.3335,5.7565
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,2025,14.0,7.2836,0.8675,1.0963,5.5147
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,42,62.0,7.1902,0.7908,1.2435,5.5948
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,35.0,8.1705,0.5967,1.4445,5.6325
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.5, 0.3]",42,14.0,7.3629,0.7986,1.2812,5.8426
Transformer,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,28.0,6.9401,0.8681,1.0275,5.8952
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,42,68.0,6.8314,0.8605,1.1681,5.7988
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,42,39.0,8.4134,0.536,1.4495,6.1398
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,42,27.0,7.3412,0.86,1.1906,5.8715
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.6, 0.1]",42,25.0,7.0582,0.8469,1.2371,5.7759
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,21.0,7.2042,0.8625,1.0765,5.7213
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,42,14.0,13.6371,0.5928,1.5095,11.3368
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,39.0,8.6048,0.6278,1.4638,6.3356
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,21.0,7.3019,0.8681,1.0766,5.5521
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,42,4.0,16.6645,0.1296,1.4896,12.1555
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,2025,19.0,7.218,0.8669,1.0549,5.4168
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,39.0,9.7838,0.5991,1.3788,6.9235
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,42,4.0,16.6754,0.1296,1.5031,12.1555
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,123,2.0,16.3556,0.1233,1.3442,12.3304
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,42,31.0,8.8824,0.4564,1.4343,6.5028
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.2, 0.5]",42,25.0,6.9473,0.7852,1.3066,5.3781
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,4.0,16.6682,0.1296,1.4974,12.1555
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,2025,30.0,7.1811,0.8709,1.0812,5.4342
Transformer,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,29.0,7.2302,0.8681,1.039,5.4317
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.3, 0.3]",42,25.0,6.8112,0.8515,1.1695,5.6377
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,19.0,14.0528,0.1207,1.4185,9.1577
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,2025,34.0,7.1294,0.8596,1.0757,5.4613
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,42,30.0,8.4759,0.5971,1.4474,6.082
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,27.0,7.2213,0.8686,1.0175,5.5494
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,123,30.0,9.4601,0.4623,1.2846,7.032
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,18.0,7.5373,0.8218,1.2452,5.3159
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,2025,15.0,7.2599,0.8704,1.0838,5.4647
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,42,29.0,6.8187,0.859,1.1607,5.5827
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.2, 0.3]",42,48.0,6.6065,0.8533,1.1656,5.4312
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,123,25.0,7.2104,0.8646,1.0436,5.8752
Transformer,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,50.0,6.606,0.855,1.1211,5.7493
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,42,29.0,6.8055,0.8535,1.1828,5.6602
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,2025,23.0,7.9135,0.8623,1.0639,5.9632
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.4, 0.3]",42,36.0,6.7323,0.8565,1.1793,5.494
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,42,41.0,9.4326,0.6689,1.3759,7.3997
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,2025,22.0,7.3989,0.8388,1.0516,5.5021
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,123,31.0,9.6338,0.4792,1.2547,7.2234
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,28.0,9.2048,0.6176,1.2385,7.1209
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,63.0,6.7982,0.8588,1.1536,5.6634
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,2025,11.0,7.6916,0.8657,1.068,6.1031
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.2, 0.4]",42,11.0,7.5756,0.8116,1.33,5.9039
Transformer,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,39.0,9.9915,0.5129,1.3892,7.0698
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.7, 0.2]",123,14.0,7.6909,0.7311,1.1186,5.8567
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.5, 0.2]",42,28.0,6.9216,0.8571,1.1701,5.6831
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,42,16.0,7.6266,0.8446,1.1902,6.1792
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.4, 0.2]",42,20.0,7.2477,0.8553,1.1773,5.7187
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,21.0,9.5824,0.3671,1.3059,6.9307
Transformer,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,12.0,9.6395,0.5094,1.2757,7.3648
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.4, 0.5]",42,55.0,6.8326,0.7609,1.2619,5.2032
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,42,36.0,6.9645,0.859,1.2077,5.874
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,37.0,6.7969,0.8695,1.1022,5.4052
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.3, 0.5]",42,30.0,6.8894,0.7771,1.2893,5.4441
Transformer,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,38.0,8.2863,0.5701,1.4547,5.8017
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,2025,26.0,9.8131,0.607,1.3619,6.9857
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,42,53.0,8.3289,0.8385,1.2072,6.6774
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,31.0,8.9321,0.4703,1.4432,6.5018
Transformer,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,91.0,6.4883,0.859,1.1773,5.333
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,39.0,6.6889,0.8698,1.058,5.7139
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.5, 0.4]",42,59.0,6.721,0.8203,1.2302,5.108
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.3, 0.4]",42,29.0,6.8312,0.848,1.1814,5.6039
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,123,13.0,9.1638,0.5551,1.2514,6.8526
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,123,46.0,9.1459,0.7048,1.2088,7.1778
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.7, 0.1]",42,42.0,7.0172,0.8617,1.305,5.7158
Transformer,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,27.0,7.5355,0.8686,1.085,6.128
Transformer,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,44.0,9.3001,0.6449,1.234,7.2365
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,28.0,7.3727,0.8573,1.1721,5.8032
Transformer,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,29.0,7.3583,0.8715,1.0243,5.5064
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,27.0,7.3627,0.7653,1.2331,5.396
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,2025,27.0,7.3919,0.8657,1.0403,5.5875
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,2025,6.0,17.2627,0.1207,1.4253,12.2263
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,42,25.0,9.2988,0.6139,1.4482,7.0465
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,123,6.0,16.8312,0.1407,1.4056,12.3306
Transformer,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,37.0,6.4821,0.8562,1.0938,5.1984
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.6, 0.3]",42,35.0,6.8692,0.8125,1.212,5.2929
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,2025,6.0,17.2625,0.1207,1.428,12.2263
Transformer,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,35.0,7.1578,0.818,1.2184,5.8071
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.7, 0.1, 0.2]",42,34.0,7.0092,0.855,1.157,5.6705
Transformer,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,8.0,9.5466,0.5372,1.2872,7.2452
Transformer,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,44.0,7.1116,0.8715,1.133,5.7408
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,2025,25.0,7.1515,0.8733,1.0785,5.3098
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,42,30.0,6.8569,0.8579,1.1676,5.5523
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,2025,18.0,7.3249,0.8721,1.0771,5.507
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,32.0,9.1062,0.4648,1.297,6.4593
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,33.0,7.3091,0.8452,1.0536,5.5258
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.5, 0.1]",42,27.0,7.1242,0.8579,1.2462,5.9202
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,42.0,6.6747,0.8625,1.1311,5.4146
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.8, 0.1]",123,44.0,6.912,0.8533,1.1976,5.8021
Transformer,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,6.0,8.0569,0.866,1.1414,6.1294
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.7, 0.2]",42,28.0,7.189,0.8397,1.1745,5.8033
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,42,48.0,7.6489,0.6834,1.4061,5.9091
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,49.0,6.7633,0.8779,1.0257,5.4705
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,2025,6.0,8.4648,0.8588,1.1586,6.4395
Transformer,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,58.0,7.2009,0.8675,1.0389,5.7751
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,2025,35.0,9.763,0.5844,1.3414,6.9417
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,123,40.0,6.5836,0.8715,1.1028,5.4792
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,75.0,6.7935,0.853,1.1572,5.4892
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,14.0,9.8401,0.2061,1.4986,6.577
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.1, 0.5]",42,34.0,6.9502,0.8538,1.2781,5.6056
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,42,4.0,16.6934,0.1296,1.5166,12.1555
Transformer,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,38.0,9.4541,0.5142,1.4618,7.0808
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,19.0,7.0401,0.8675,1.0481,5.3418
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,42,4.0,16.6759,0.1296,1.5061,12.1554
Transformer,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,22.0,7.8524,0.8698,1.0734,5.9306
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,123,62.0,6.958,0.8483,1.0898,5.9185
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,2025,26.0,7.0337,0.8727,1.0746,5.4113
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.1, 0.4]",42,31.0,6.7933,0.8556,1.2372,5.5805
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,2025,35.0,7.6022,0.8478,1.0897,5.756
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,13.0,7.8728,0.8579,1.1063,6.5729
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,42,65.0,7.1466,0.848,1.165,5.6421
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,123,28.0,13.5988,0.1407,1.3176,9.321
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,2025,36.0,9.5162,0.6842,1.2947,6.9295
Transformer,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,54.0,8.8015,0.571,1.4335,6.4486
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.3, 0.2]",42,29.0,6.9272,0.8506,1.1799,5.8113
Transformer,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,38.0,6.8477,0.835,1.0843,5.5301
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,2025,58.0,9.07,0.551,1.3793,6.2419
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,2025,36.0,9.4807,0.5942,1.3719,6.6311
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,123,15.0,7.0788,0.8544,1.0649,5.872
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,2025,28.0,9.7169,0.5904,1.3512,6.9888
Transformer,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,47.0,7.2693,0.8623,1.1887,5.3648
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,123,28.0,7.2183,0.8628,1.1143,6.0812
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,2025,27.0,7.2874,0.8669,1.0328,5.6647
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.1, 0.7]",123,65.0,6.5446,0.7768,1.1737,4.8665
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,42,56.0,7.8284,0.7514,1.3698,5.9938
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,42,38.0,8.1063,0.6512,1.3842,6.2276
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,46.0,7.1142,0.8623,1.0293,5.7506
Transformer,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,67.0,9.0331,0.6866,1.3606,7.0802
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,123,40.0,6.815,0.8715,1.0816,5.7783
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,2025,34.0,7.2087,0.8762,1.1376,5.3326
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,42,25.0,8.7622,0.5056,1.4598,6.3059
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,123,21.0,7.1965,0.8646,1.0218,5.7257
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,42,22.0,6.9547,0.8559,1.2167,5.4968
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.5, 0.4]",123,60.0,6.2232,0.8381,1.1104,5.2029
Transformer,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,34.0,6.9516,0.8698,1.0719,5.3774
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,42,45.0,6.9023,0.8567,1.2115,5.6085
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,2025,58.0,6.8692,0.8773,1.1407,5.2935
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.2, 0.6]",42,53.0,6.9725,0.8127,1.291,5.5034
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.2, 0.6]",123,70.0,6.1494,0.7932,1.1273,4.8396
Transformer,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,25.0,9.4849,0.6744,1.3063,6.9846
Transformer,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,20.0,7.6489,0.8648,1.1705,6.1409
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,2025,35.0,7.3379,0.8704,1.0211,5.6387
Transformer,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,23.0,9.1573,0.686,1.4164,7.0883
Transformer,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,16.0,10.1848,0.4396,1.3971,7.0342
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,123,26.0,9.1507,0.6935,1.2422,7.1584
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,123,28.0,6.6835,0.864,1.0478,5.4537
Transformer,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,44.0,9.0901,0.6758,1.2224,7.2967
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,25.0,6.7346,0.8278,1.0386,5.4895
Transformer,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,40.0,6.8361,0.8553,1.1875,5.6207
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.6, 0.2, 0.2]",42,36.0,6.9109,0.8523,1.1655,5.6576
Transformer,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,21.0,7.2718,0.8698,1.0644,5.9723
Transformer,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,36.0,8.9822,0.7192,1.3548,7.078
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,42,32.0,10.2375,0.6203,1.3497,8.0475
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,42,41.0,7.8555,0.7491,1.2644,6.0932
Transformer,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,29.0,6.7189,0.8506,1.1788,5.4412
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,2025,38.0,7.1427,0.8675,1.0727,5.4702
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,42,16.0,7.0963,0.835,1.2208,5.9003
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,2025,19.0,7.2807,0.8634,1.058,5.4994
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,2025,19.0,17.2463,0.1207,1.4576,12.2263
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.3, 0.5]",123,55.0,6.325,0.8454,1.0858,5.0974
Transformer,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,36.0,7.6148,0.8605,1.112,5.808
Transformer,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,4.0,16.6674,0.1296,1.4927,12.1555
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,123,29.0,6.8993,0.8634,1.0501,5.6369
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,2025,19.0,7.1451,0.8686,1.0779,5.3857
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,123,16.0,9.4704,0.5812,1.2764,7.202
Transformer,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,12.0,7.5964,0.8106,1.1581,5.8913
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,42,11.0,7.4049,0.8449,1.3242,5.8253
Transformer,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,53.0,7.0683,0.8709,1.0435,5.7423
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,123,21.0,9.2648,0.6347,1.2487,7.107
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,21.0,7.4527,0.8634,1.0604,5.699
Transformer,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,123,40.0,6.6578,0.8646,1.1952,5.3927
Transformer,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.1, 0.8]",42,55.0,7.5712,0.5908,1.4268,5.4691
Transformer,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,123,38.0,6.6417,0.8738,1.1078,5.4822
Transformer,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,123,4.0,15.6139,0.292,1.3184,12.3302
