Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,DWA,"('next_activity', 'next_time')",0.001,None,42,48.0,6.0304,0.7713,5.4886,
CNN,UW_SO,"('next_activity', 'next_time')",0.0001,1.0,2025,111.0,6.4949,0.7756,5.624,
CNN,Scalarization,"('next_activity', 'next_time')",0.0001,"[0.7, 0.3]",123,79.0,6.1836,0.772,5.7889,
CNN,RLW,"('next_activity', 'next_time')",0.01,None,42,32.0,7.7149,0.6843,6.8333,
CNN,UW_SO,"('next_activity', 'next_time')",0.01,7.0,123,7.0,8.3786,0.6773,7.5892,
CNN,Scalarization,"('next_activity', 'next_time')",0.001,"[0.4, 0.6]",123,42.0,5.9748,0.7717,5.5973,
CNN,UW_SO,"('next_activity', 'next_time')",0.01,3.0,42,23.0,7.1609,0.7167,6.3122,
CNN,Scalarization,"('next_activity', 'next_time')",0.001,"[0.6, 0.4]",42,36.0,6.055,0.7692,5.5288,
CNN,GradNorm,"('next_activity', 'next_time')",0.01,0.5,123,18.0,7.6811,0.7228,7.1206,
CNN,CAGrad,"('next_activity', 'next_time')",0.001,0.3,42,45.0,5.9493,0.7847,5.3878,
CNN,UW_SO,"('next_activity', 'next_time')",0.01,15.0,123,13.0,7.3856,0.6856,6.9052,
CNN,UW,"('next_activity', 'next_time')",0.001,None,42,50.0,5.8667,0.7815,5.2765,
CNN,CAGrad,"('next_activity', 'next_time')",0.01,0.3,42,9.0,7.5837,0.7131,6.6839,
CNN,GradNorm,"('next_activity', 'next_time')",0.001,0.5,2025,45.0,6.1123,0.7839,5.2885,
CNN,Scalarization,"('next_activity', 'next_time')",0.0001,"[0.6, 0.4]",42,105.0,6.1905,0.7673,5.5995,
CNN,UW_SO,"('next_activity', 'next_time')",0.0001,7.0,123,82.0,6.2242,0.7625,5.7842,
CNN,UW_SO,"('next_activity', 'next_time')",0.01,1.0,42,27.0,7.1549,0.7123,6.3206,
CNN,UW_SO,"('next_activity', 'next_time')",0.01,15.0,2025,48.0,7.4378,0.7076,6.2818,
CNN,UW_SO,"('next_activity', 'next_time')",0.001,7.0,2025,46.0,6.1963,0.7767,5.4383,
CNN,Scalarization,"('next_activity', 'next_time')",0.0001,"[0.1, 0.9]",123,70.0,6.3807,0.7497,5.9036,
CNN,UW_SO,"('next_activity', 'next_time')",0.001,15.0,123,41.0,5.9301,0.7768,5.6048,
CNN,GradNorm,"('next_activity', 'next_time')",0.001,0.5,123,65.0,5.8109,0.784,5.5707,
CNN,DWA,"('next_activity', 'next_time')",0.0001,None,123,70.0,6.3246,0.761,5.8704,
CNN,Scalarization,"('next_activity', 'next_time')",0.01,"[0.7, 0.3]",123,58.0,6.7059,0.7279,6.2033,
CNN,CAGrad,"('next_activity', 'next_time')",0.0001,0.1,42,123.0,6.0923,0.7709,5.5413,
CNN,Scalarization,"('next_activity', 'next_time')",0.0001,"[0.1, 0.9]",42,119.0,6.254,0.7546,5.5981,
CNN,GradNorm,"('next_activity', 'next_time')",0.0001,0.5,2025,133.0,6.3146,0.7841,5.5292,
CNN,UW_SO,"('next_activity', 'next_time')",0.0001,15.0,2025,102.0,6.6112,0.7681,5.6188,
CNN,GradNorm,"('next_activity', 'next_time')",0.0001,1.5,42,119.0,6.0876,0.7709,5.5327,
CNN,GradDrop,"('next_activity', 'next_time')",0.01,None,123,13.0,7.4194,0.7055,6.8024,
CNN,EW,"('next_activity', 'next_time')",0.0001,None,2025,138.0,6.472,0.7746,5.5454,
CNN,CAGrad,"('next_activity', 'next_time')",0.0001,0.9,123,82.0,6.1208,0.781,5.7499,
CNN,CAGrad,"('next_activity', 'next_time')",0.01,0.9,42,10.0,7.7828,0.7122,6.8692,
CNN,IMTL,"('next_activity', 'next_time')",0.001,None,42,17.0,6.079,0.7796,5.5524,
CNN,GradNorm,"('next_activity', 'next_time')",0.001,2.0,123,71.0,5.8779,0.7863,5.6027,
CNN,GradNorm,"('next_activity', 'next_time')",0.01,0.5,42,9.0,8.6351,0.7205,7.6492,
CNN,IMTL,"('next_activity', 'next_time')",0.0001,None,2025,105.0,6.3685,0.7836,5.5331,
CNN,GradNorm,"('next_activity', 'next_time')",0.001,1.0,2025,44.0,6.1523,0.7809,5.3024,
CNN,Scalarization,"('next_activity', 'next_time')",0.0001,"[0.5, 0.5]",2025,138.0,6.4888,0.7701,5.5682,
CNN,PCGrad,"('next_activity', 'next_time')",0.001,None,42,30.0,6.0785,0.7725,5.4319,
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,3.0,2025,58.0,7.6015,0.7842,,6.755
CNN,IMTL,"('next_activity', 'remaining_time')",0.0001,None,2025,43.0,8.2618,0.7711,,7.1927
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.6, 0.4]",2025,110.0,7.957,0.7744,,6.8903
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,7.0,2025,78.0,7.5608,0.7791,,6.7116
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,15.0,42,150.0,7.358,0.7679,,7.0145
CNN,EW,"('next_activity', 'remaining_time')",0.001,None,123,61.0,7.1571,0.7812,,6.663
CNN,UW,"('next_activity', 'remaining_time')",0.001,None,123,28.0,7.3527,0.7764,,6.9829
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,1.0,2025,65.0,7.6373,0.7815,,6.7265
CNN,DWA,"('next_activity', 'remaining_time')",0.001,None,123,61.0,7.1993,0.7795,,6.7414
CNN,Nash_MTL,"('next_activity', 'remaining_time')",0.0001,None,2025,43.0,8.4269,0.7628,,7.1643
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.1, 0.9]",2025,129.0,8.0734,0.7633,,6.9286
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.9, 0.1]",123,75.0,7.3583,0.7806,,6.9628
CNN,RLW,"('next_activity', 'remaining_time')",0.001,None,42,40.0,7.3978,0.7698,,7.0549
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,1.0,42,149.0,7.2696,0.7749,,6.9402
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,10.0,123,107.0,7.4368,0.7711,,6.9432
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.3, 0.7]",42,129.0,7.4682,0.7644,,7.0633
CNN,IMTL,"('next_activity', 'remaining_time')",0.001,None,123,30.0,7.2932,0.7831,,6.8575
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,5.0,42,156.0,7.3397,0.7715,,6.9844
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.8, 0.2]",42,200.0,7.23,0.7737,,6.9378
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.6, 0.4]",123,133.0,7.3451,0.7764,,6.895
CNN,GradDrop,"('next_activity', 'remaining_time')",0.001,None,42,63.0,7.5777,0.7653,,7.186
CNN,IMTL,"('next_activity', 'remaining_time')",0.001,None,42,36.0,7.2013,0.7808,,6.8771
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,1.0,42,82.0,7.5045,0.7653,,7.1202
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,7.0,123,101.0,7.4269,0.7696,,6.9476
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.5, 0.5]",42,158.0,7.3512,0.7716,,6.9691
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.4, 0.6]",2025,43.0,7.8093,0.7727,,6.8483
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,10.0,42,32.0,7.4442,0.7695,,7.0678
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.9, 0.1]",42,45.0,7.1361,0.7836,,6.7786
CNN,EW,"('next_activity', 'remaining_time')",0.001,None,2025,47.0,7.7956,0.7765,,6.8138
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.3, 0.7]",2025,98.0,8.0714,0.7663,,6.9671
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.7, 0.3]",42,98.0,7.4124,0.7671,,7.0765
CNN,UW,"('next_activity', 'remaining_time')",0.0001,None,123,107.0,7.3895,0.7794,,6.9478
CNN,RLW,"('next_activity', 'remaining_time')",0.001,None,123,46.0,7.2453,0.7804,,6.8432
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.2, 0.8]",42,29.0,7.4957,0.7574,,7.1286
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,0.5,123,27.0,7.3018,0.7896,,6.9196
CNN,DWA,"('next_activity', 'remaining_time')",0.0001,None,2025,43.0,8.453,0.7603,,7.2164
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,1.5,42,98.0,7.4435,0.7673,,7.088
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.4, 0.6]",2025,116.0,8.0144,0.7709,,6.9336
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.3, 0.7]",42,73.0,7.1888,0.7771,,6.7475
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.9,123,90.0,7.3628,0.7819,,6.9412
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,10.0,123,60.0,7.2048,0.7798,,6.7072
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.1, 0.9]",42,130.0,7.4828,0.7558,,7.0361
CNN,UW_O,"('next_activity', 'remaining_time')",0.0001,None,2025,43.0,8.2913,0.7711,,7.1469
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,3.0,123,133.0,7.3199,0.7785,,6.8793
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.7, 0.3]",123,133.0,7.3169,0.7788,,6.8924
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.5, 0.5]",2025,43.0,8.4394,0.7616,,7.1963
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,1.5,2025,44.0,7.6415,0.7855,,6.7737
CNN,DWA,"('next_activity', 'remaining_time')",0.001,None,2025,65.0,7.6505,0.7831,,6.7191
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,1.5,123,88.0,7.4189,0.7779,,6.989
CNN,GLS,"('next_activity', 'remaining_time')",0.0001,None,42,196.0,7.1351,0.7799,,6.8033
CNN,GLS,"('next_activity', 'remaining_time')",0.0001,None,2025,132.0,7.6861,0.7899,,6.7021
CNN,IMTL,"('next_activity', 'remaining_time')",0.001,None,2025,54.0,7.4922,0.7833,,6.6855
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.6, 0.4]",2025,82.0,7.5413,0.7832,,6.6758
CNN,UW,"('next_activity', 'remaining_time')",0.0001,None,42,179.0,7.233,0.7769,,6.9319
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,20.0,2025,79.0,7.5986,0.7812,,6.6868
CNN,RLW,"('next_activity', 'remaining_time')",0.0001,None,123,130.0,7.3992,0.7708,,6.9171
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.3, 0.7]",123,44.0,7.3399,0.7753,,6.9767
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.5, 0.5]",123,45.0,7.3029,0.7792,,6.8469
CNN,DWA,"('next_activity', 'remaining_time')",0.0001,None,42,149.0,7.3615,0.7685,,7.0046
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.3, 0.7]",123,131.0,7.4012,0.7684,,6.9361
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.6, 0.4]",42,131.0,7.4073,0.7686,,7.0119
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.3,42,137.0,7.2723,0.7763,,6.9435
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,7.0,2025,161.0,7.8165,0.7779,,6.8363
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.7,42,98.0,7.3801,0.7718,,7.0739
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,0.5,2025,44.0,7.6574,0.7809,,6.7991
CNN,Nash_MTL,"('next_activity', 'remaining_time')",0.001,None,2025,78.0,7.5807,0.7812,,6.6532
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.5, 0.5]",123,139.0,7.3579,0.7767,,6.8958
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.1, 0.9]",123,100.0,7.5632,0.7577,,7.0294
CNN,EW,"('next_activity', 'remaining_time')",0.0001,None,42,129.0,7.4042,0.767,,7.0459
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.8, 0.2]",2025,156.0,7.6401,0.7853,,6.68
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.2, 0.8]",2025,47.0,7.895,0.7732,,6.8435
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,10.0,2025,200.0,7.6951,0.7803,,6.7749
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.1, 0.9]",2025,65.0,7.912,0.7663,,6.8773
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,2.0,123,49.0,7.1686,0.7819,,6.7573
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,2.0,42,125.0,7.3509,0.7698,,7.0121
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.4, 0.6]",123,27.0,7.3499,0.7759,,6.9595
CNN,Nash_MTL,"('next_activity', 'remaining_time')",0.001,None,42,67.0,7.2729,0.7717,,6.8634
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,20.0,42,73.0,7.0699,0.7794,,6.7542
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,1.5,2025,126.0,7.7905,0.7815,,6.7997
CNN,RLW,"('next_activity', 'remaining_time')",0.0001,None,2025,110.0,8.0059,0.7733,,6.9018
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,1.0,123,106.0,7.3933,0.7773,,6.9452
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.8, 0.2]",123,36.0,7.1881,0.7813,,6.8086
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.8, 0.2]",123,103.0,7.3476,0.7809,,6.903
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.1, 0.9]",123,15.0,7.5494,0.7527,,7.0098
CNN,UW_O,"('next_activity', 'remaining_time')",0.0001,None,42,91.0,7.4116,0.7727,,7.0532
CNN,IMTL,"('next_activity', 'remaining_time')",0.0001,None,123,79.0,7.3712,0.7825,,6.9667
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.1, 0.9]",42,4.0,10.2323,0.643,,9.6115
CNN,UW,"('next_activity', 'remaining_time')",0.0001,None,2025,174.0,7.6444,0.785,,6.7128
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.6, 0.4]",42,59.0,7.1554,0.777,,6.8487
CNN,GLS,"('next_activity', 'remaining_time')",0.001,None,42,51.0,7.1048,0.7785,,6.7417
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.3,2025,96.0,7.8793,0.7797,,6.8585
CNN,PCGrad,"('next_activity', 'remaining_time')",0.0001,None,2025,110.0,7.9887,0.7759,,6.8991
CNN,GradDrop,"('next_activity', 'remaining_time')",0.001,None,2025,47.0,7.7511,0.7807,,6.8221
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,1.0,123,43.0,7.1657,0.7844,,6.7471
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.3, 0.7]",2025,27.0,8.0004,0.7733,,6.9117
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.9, 0.1]",42,107.0,7.3329,0.7745,,6.9958
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.7, 0.3]",2025,110.0,7.9337,0.7759,,6.8856
CNN,GLS,"('next_activity', 'remaining_time')",0.0001,None,123,79.0,7.3627,0.7791,,6.944
CNN,PCGrad,"('next_activity', 'remaining_time')",0.0001,None,42,133.0,7.386,0.7695,,7.0235
CNN,GLS,"('next_activity', 'remaining_time')",0.001,None,2025,34.0,7.5467,0.789,,6.6932
CNN,UW_O,"('next_activity', 'remaining_time')",0.001,None,42,27.0,7.3012,0.7797,,6.9853
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,0.5,123,107.0,7.3924,0.7815,,6.9228
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.8, 0.2]",42,49.0,7.1719,0.7794,,6.8074
CNN,UW,"('next_activity', 'remaining_time')",0.001,None,2025,54.0,7.6415,0.7797,,6.7359
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.7,123,103.0,7.3093,0.7839,,6.9087
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,15.0,2025,43.0,8.455,0.7582,,7.2017
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.5,123,101.0,7.3008,0.7837,,6.869
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,20.0,123,101.0,7.4374,0.7669,,6.9585
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.2, 0.8]",2025,161.0,7.9467,0.7666,,6.8713
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.7, 0.3]",123,43.0,7.2281,0.7761,,6.8664
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,3.0,42,46.0,7.2362,0.7761,,6.9114
CNN,UW_O,"('next_activity', 'remaining_time')",0.001,None,123,42.0,7.1933,0.785,,6.7948
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.4, 0.6]",123,137.0,7.3895,0.7672,,6.9518
CNN,Nash_MTL,"('next_activity', 'remaining_time')",0.0001,None,42,129.0,7.3708,0.768,,7.0024
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.6, 0.4]",123,57.0,7.1369,0.7792,,6.8345
CNN,GradDrop,"('next_activity', 'remaining_time')",0.0001,None,2025,80.0,8.1923,0.7642,,7.0171
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.1,123,88.0,7.4004,0.7747,,6.9572
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,15.0,2025,43.0,7.8283,0.7771,,6.8728
CNN,DWA,"('next_activity', 'remaining_time')",0.0001,None,123,133.0,7.3592,0.7726,,6.9281
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.4, 0.6]",42,178.0,7.3495,0.7677,,6.9833
CNN,UW,"('next_activity', 'remaining_time')",0.001,None,42,70.0,7.1955,0.7775,,6.8477
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.5,2025,82.0,7.9074,0.7827,,6.8784
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,7.0,42,34.0,7.3486,0.7733,,7.0208
CNN,Nash_MTL,"('next_activity', 'remaining_time')",0.0001,None,123,100.0,7.4341,0.7678,,6.9541
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,2.0,2025,176.0,7.6585,0.785,,6.6898
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,5.0,123,30.0,7.3151,0.7828,,6.845
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,1.0,42,40.0,7.2956,0.7782,,6.9042
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,2.0,2025,54.0,7.5492,0.7836,,6.6785
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.5,42,94.0,7.4088,0.773,,7.09
CNN,UW_O,"('next_activity', 'remaining_time')",0.001,None,2025,43.0,7.658,0.7807,,6.7152
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,1.0,2025,110.0,7.8897,0.7759,,6.8384
CNN,IMTL,"('next_activity', 'remaining_time')",0.0001,None,42,92.0,7.3703,0.7739,,7.0536
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,10.0,42,129.0,7.3929,0.7688,,7.0279
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,1.0,2025,167.0,7.6299,0.7848,,6.6998
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,7.0,42,129.0,7.3726,0.768,,7.0406
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.9, 0.1]",2025,53.0,7.5248,0.7825,,6.6632
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.5, 0.5]",2025,78.0,7.523,0.7823,,6.658
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,1.0,42,34.0,7.2668,0.7686,,6.9296
CNN,PCGrad,"('next_activity', 'remaining_time')",0.0001,None,123,107.0,7.4246,0.7764,,6.9239
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.2, 0.8]",123,145.0,7.4407,0.7645,,6.9649
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.9,2025,180.0,7.6003,0.7857,,6.6483
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.9, 0.1]",123,46.0,7.1716,0.7869,,6.7025
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,2.0,123,101.0,7.3746,0.7785,,6.9753
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,20.0,42,135.0,7.3874,0.7685,,7.0455
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,15.0,123,130.0,7.3668,0.7764,,6.9228
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,2.0,42,25.0,7.403,0.7686,,7.1458
CNN,UW_O,"('next_activity', 'remaining_time')",0.0001,None,123,103.0,7.3318,0.7848,,6.901
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,3.0,2025,195.0,7.6917,0.7785,,6.7567
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.1,2025,142.0,7.8143,0.7797,,6.7944
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,3.0,123,32.0,7.3182,0.7785,,6.8848
CNN,GLS,"('next_activity', 'remaining_time')",0.001,None,123,48.0,7.2298,0.7886,,6.7429
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.4, 0.6]",42,73.0,7.1535,0.7755,,6.8463
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,10.0,2025,85.0,7.5354,0.7824,,6.7288
CNN,RLW,"('next_activity', 'remaining_time')",0.001,None,2025,46.0,7.8318,0.7759,,6.9139
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,0.5,42,98.0,7.4191,0.7709,,7.0864
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.9, 0.1]",2025,192.0,7.4805,0.7836,,6.6253
CNN,GradDrop,"('next_activity', 'remaining_time')",0.0001,None,42,188.0,7.3732,0.7685,,7.0509
CNN,EW,"('next_activity', 'remaining_time')",0.001,None,42,70.0,7.1354,0.7806,,6.7605
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.9,42,110.0,7.3423,0.7782,,7.0334
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,5.0,123,130.0,7.3413,0.7758,,6.8959
CNN,Nash_MTL,"('next_activity', 'remaining_time')",0.001,None,123,21.0,7.4185,0.7702,,7.0009
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.5, 0.5]",42,48.0,7.2842,0.772,,6.9632
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.7, 0.3]",2025,73.0,7.5432,0.7854,,6.6517
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,7.0,123,27.0,7.3405,0.777,,6.9431
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.3,123,88.0,7.3621,0.7788,,6.9544
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,5.0,2025,31.0,7.9044,0.7771,,6.8981
CNN,GradDrop,"('next_activity', 'remaining_time')",0.0001,None,123,88.0,7.5275,0.7616,,7.0257
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,1.5,42,48.0,7.1929,0.7776,,6.8302
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,15.0,42,60.0,7.1028,0.7815,,6.7269
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,0.5,42,37.0,7.2069,0.7791,,6.8548
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.2, 0.8]",123,14.0,7.6202,0.7574,,7.0563
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,20.0,2025,110.0,7.9733,0.7738,,6.8999
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.1,42,94.0,7.484,0.7665,,7.0737
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,3.0,42,120.0,7.3872,0.7664,,7.054
CNN,RLW,"('next_activity', 'remaining_time')",0.0001,None,42,156.0,7.3893,0.7692,,7.0467
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,5.0,42,48.0,7.2062,0.7748,,6.8824
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,1.0,123,14.0,7.4214,0.7768,,6.9673
CNN,GradDrop,"('next_activity', 'remaining_time')",0.001,None,123,28.0,7.3847,0.7648,,6.9564
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,1.0,123,162.0,7.231,0.7863,,6.8207
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.8, 0.2]",2025,57.0,7.525,0.7845,,6.6496
CNN,EW,"('next_activity', 'remaining_time')",0.0001,None,123,159.0,7.3431,0.7764,,6.8831
CNN,Scalarization,"('next_activity', 'remaining_time')",0.0001,"[0.2, 0.8]",42,150.0,7.3864,0.7627,,6.9832
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,15.0,123,57.0,7.1512,0.7819,,6.7161
CNN,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.7,2025,173.0,7.6047,0.7824,,6.6702
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,20.0,123,28.0,7.3232,0.775,,7.0083
CNN,GradNorm,"('next_activity', 'remaining_time')",0.001,1.5,123,49.0,7.166,0.7845,,6.7189
CNN,UW_SO,"('next_activity', 'remaining_time')",0.0001,5.0,2025,110.0,7.9764,0.7768,,6.8564
CNN,GradNorm,"('next_activity', 'remaining_time')",0.0001,0.5,2025,194.0,7.5984,0.7824,,6.6682
CNN,EW,"('next_activity', 'remaining_time')",0.0001,None,2025,43.0,8.4511,0.7611,,7.208
CNN,UW_SO,"('next_activity', 'remaining_time')",0.001,1.0,2025,67.0,7.5899,0.7835,,6.6597
CNN,Scalarization,"('next_activity', 'remaining_time')",0.001,"[0.7, 0.3]",42,37.0,7.2721,0.7738,,6.8973
CNN,DWA,"('next_activity', 'remaining_time')",0.001,None,42,73.0,7.1049,0.7788,,6.7434
CNN,PCGrad,"('next_activity', 'remaining_time')",0.001,None,42,49.0,7.1947,0.7791,,6.8595
CNN,EW,"('next_activity',)",0.0001,None,42,132.0,0.9513,0.6568,,
CNN,EW,"('next_activity',)",0.01,None,123,6.0,0.9647,0.6611,,
CNN,EW,"('next_activity',)",0.0001,None,123,148.0,1.044,0.5639,,
CNN,EW,"('next_activity',)",0.001,None,42,31.0,0.9608,0.6545,,
CNN,EW,"('next_activity',)",0.001,None,2025,51.0,0.9434,0.6698,,
CNN,EW,"('next_activity',)",0.0001,None,2025,175.0,1.0166,0.5711,,
CNN,EW,"('next_activity',)",0.001,None,123,42.0,0.9275,0.6638,,
CNN,EW,"('next_activity',)",0.01,None,2025,18.0,0.966,0.6644,,
CNN,EW,"('next_activity',)",0.01,None,42,7.0,0.9849,0.6462,,
CNN,EW,"('next_time',)",0.0001,None,42,113.0,5.5102,,5.6457,
CNN,EW,"('next_time',)",0.001,None,123,41.0,5.3532,,5.6568,
CNN,EW,"('next_time',)",0.0001,None,123,47.0,6.0977,,6.3839,
CNN,EW,"('next_time',)",0.01,None,42,3.0,12.1936,,12.1264,
